Order_ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order_Date,CustomerName_x,State,City_x,Year-Month,Customer_ID,ProductID,CustomerName_y,Country,City_y,Subscription_Date,ProductName,Price,CategoryID,Total_Revenue,Profit_Margin,Customer_Lifetime_Value
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2024-06-08,Andrew Krueger,New York,Rochester,2024-06,67,63,Makayla Cannon,New Caledonia,Georgeport,2020-01-20,Cake - Mini Cheesecake,56.2689,9,158624,38.914666128706884,727278
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06,68,64,Tom Alvarado,Kiribati,South Sophiaberg,2020-08-18,Vinegar - Sherry,16.5229,6,38290,5.338208409506398,625361
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2024-06-08,Andrew Krueger,New York,Rochester,2024-06,69,65,Virginia Dudley,French Southern Territories,Hartbury,2021-01-31,Brandy - Bar,21.1106,3,38290,5.338208409506398,499161
B-25441,1496,662,17,Furniture,Bookcases,UPI,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06,70,66,Riley Good,Canada,Erikaville,2020-02-03,Pie Filling - Cherry,9.8823,7,25432,44.25133689839572,724322
B-25441,1496,662,17,Furniture,Bookcases,UPI,2024-06-08,Andrew Krueger,New York,Rochester,2024-06,71,67,Alexandria Buck,Iran,Nicolasfort,2021-02-20,Wine - Sogrape Mateus Rose,3.7805,5,25432,44.25133689839572,743428
B-25823,3228,476,9,Office Supplies,Paper,COD,2022-09-29,Kathleen Cox,New York,New York City,2022-09,72,68,Richard Roth,Morocco,New Jasmineshire,2020-02-23,"Beets - Candy Cane, Organic",84.8769,6,29052,14.745972738537795,525957
B-25363,3918,749,8,Electronics,Laptops,Credit Card,2023-05-10,Jamie Bradley,California,San Diego,2023-05,73,69,Candice Keller,Zimbabwe,East Summerstad,2020-08-22,Raspberries - Fresh,87.6092,1,31344,19.116896375701888,576791
B-25363,3918,749,8,Electronics,Laptops,Credit Card,2020-05-02,Robert Martinez,Texas,Houston,2020-05,74,70,Anita Benson,Russian Federation,Skinnerport,2020-02-09,Squid - Tubes / Tenticles 10/20,63.1846,4,31344,19.116896375701888,759915
B-26445,9921,1451,15,Furniture,Sofas,EMI,2021-04-12,Christopher Rogers,Illinois,Chicago,2021-04,75,71,Regina Stein,Solomon Islands,Raystad,2022-01-15,Cheese - Wine,74.4076,6,148815,14.625541780062493,1110605
B-26724,9694,4361,1,Furniture,Chairs,EMI,2023-11-04,Roberto Parrish,Illinois,Springfield,2023-11,76,72,Debra Riddle,United States Virgin Islands,Colinhaven,2020-07-11,Bar - Granola Trail Mix Fruit Nut,62.2603,4,9694,44.9865896430782,650829
B-25447,5028,1553,13,Office Supplies,Paper,EMI,2020-05-04,Amber Kennedy,Florida,Tampa,2020-05,77,73,Brittany Zuniga,Kyrgyz Republic,West Reginald,2021-07-24,Appetizer - Sausage Rolls,48.1907,11,65364,30.88703261734288,706807
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2023-09-10,Maria Davis,New York,Buffalo,2023-09,78,74,Cassidy Mcmahon,Myanmar,Lake Sherryborough,2020-10-21,Carbonated Water - Cherry,13.6241,7,11286,11.27946127946128,594607
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-01-05,Terry Gilbert,Florida,Miami,2024-01,79,75,Laurie Pennington,Dominica,Port Katherineville,2020-06-08,Chef Hat 20cm,4.18,8,11286,11.27946127946128,540215
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-05-08,Devon Schmitt,Texas,Austin,2024-05,80,76,Alejandro Blair,Iceland,Thomasland,2020-09-19,Wine - Fume Blanc Fetzer,65.6765,6,11286,11.27946127946128,569655
B-26456,5954,2618,11,Furniture,Tables,COD,2024-03-30,Robert Mosley,Ohio,Cincinnati,2024-03,81,77,Leslie Jennings,Micronesia,Coreybury,2021-11-13,Potatoes - Idaho 100 Count,11.4971,9,65494,43.970440040309036,661069
B-25435,3518,1051,3,Furniture,Bookcases,UPI,2020-09-10,Paul Scott,California,San Francisco,2020-09,82,78,Kathleen Mckay,Saint Vincent and the Grenadines,Lake Janiceton,2021-09-12,Wine - Magnotta - Belpaese,30.4202,4,10554,29.874928936895962,620385
B-25435,4157,1874,8,Electronics,Laptops,EMI,2020-09-10,Paul Scott,California,San Francisco,2020-09,83,79,Hunter Moreno,Isle of Man,East Clinton,2020-12-28,"Pasta - Penne, Rigate, Dry",9.5045,11,33256,45.080586961751266,779539
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2020-07-12,Kristin Alvarez,Illinois,Springfield,2020-07,84,80,Chad Davidson,Oman,South Joshuashire,2021-11-15,Wasabi Powder,93.9752,2,18735,10.942087002935681,774130
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2022-12-08,Kevin Jackson,New York,Buffalo,2022-12,85,81,Corey Holt,Fiji,New Glenda,2020-02-18,Cookies - Assorted,86.6483,2,18735,10.942087002935681,398291
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,86,82,Emma Cunningham,New Zealand,North Jillianview,2022-05-13,Jolt Cola - Electric Blue,56.8099,5,18735,10.942087002935681,678063
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2023-02-17,Jason Brown,Illinois,Chicago,2023-02,87,83,Duane Woods,Maldives,Lyonsberg,2020-07-21,Lamb - Ground,50.8837,1,18735,10.942087002935681,865602
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2021-07-21,Jamie Santos,California,Los Angeles,2021-07,88,84,Alison Vargas,Benin,East Cristinabury,2020-11-10,Peas - Frozen,90.3019,1,18735,10.942087002935681,383503
B-26279,3194,534,4,Office Supplies,Binders,UPI,2020-07-12,Kristin Alvarez,Illinois,Springfield,2020-07,89,85,Vernon Kane,Yemen,Thomasfurt,2021-04-15,Cheese - Parmesan Cubes,86.8857,7,12776,16.718847839699436,609559
B-26279,3194,534,4,Office Supplies,Binders,UPI,2022-12-08,Kevin Jackson,New York,Buffalo,2022-12,90,86,Lori Flowers,Namibia,North Joeburgh,2021-01-09,Longos - Grilled Chicken With,18.3791,2,12776,16.718847839699436,721839
B-26279,3194,534,4,Office Supplies,Binders,UPI,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,91,87,Nina Chavez,Bhutan,Cassidychester,2020-03-26,Wine - Pinot Noir Latour,3.7847,7,12776,16.718847839699436,744841
B-26279,3194,534,4,Office Supplies,Binders,UPI,2023-02-17,Jason Brown,Illinois,Chicago,2023-02,92,88,Shane Foley,Hungary,South Dannymouth,2021-07-06,Remy Red,91.996,2,12776,16.718847839699436,595341
B-26279,3194,534,4,Office Supplies,Binders,UPI,2021-07-21,Jamie Santos,California,Los Angeles,2021-07,93,89,Collin Ayers,Anguilla,South Lonnie,2021-06-29,"Beef - Ground, Extra Lean, Fresh",36.7281,3,12776,16.718847839699436,499539
B-25770,8548,2305,1,Office Supplies,Binders,COD,2022-10-30,James Taylor,Florida,Tampa,2022-10,94,90,Sherry Young,Solomon Islands,Frankchester,2021-04-04,Flavouring - Orange,69.32,9,8548,26.965372016846047,286209
B-25715,6089,139,19,Furniture,Tables,Debit Card,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12,95,91,Darrell Douglas,Mali,Daisyborough,2022-02-17,General Purpose Trigger,57.0429,6,115691,2.282805058301856,688905
B-25715,6089,139,19,Furniture,Tables,Debit Card,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04,96,92,Karl Greer,Guyana,East Richard,2022-01-30,"Wine - Red, Colio Cabernet",60.2161,1,115691,2.282805058301856,625980
B-25715,6089,139,19,Furniture,Tables,Debit Card,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04,97,93,Lynn Atkinson,Sri Lanka,New Bradview,2021-07-10,Bandage - Fexible 1x3,8.119,8,115691,2.282805058301856,452388
B-25715,2586,800,16,Furniture,Tables,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12,98,94,Fred Guerra,Solomon Islands,Ortegaland,2021-09-18,V8 - Berry Blend,43.5109,9,41376,30.93580819798917,536038
B-25715,2586,800,16,Furniture,Tables,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04,99,95,Yvonne Farmer,Aruba,Lake Elijahview,2021-08-11,Beans - Kidney White,46.3913,1,41376,30.93580819798917,495831
B-25715,2586,800,16,Furniture,Tables,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04,100,96,Clarence Haynes,Honduras,Judymouth,2020-03-11,Cheese - Bocconcini,62.1993,7,41376,30.93580819798917,265762
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12,1,97,Sheryl Baxter,Chile,East Leonard,2020-08-24,Veal - Inside,24.7798,4,33813,43.27921213734363,807306
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04,2,98,Preston Lozano,Djibouti,East Jimmychester,2021-04-23,Shrimp - 31/40,99.8755,3,33813,43.27921213734363,817932
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04,3,99,Roy Berry,Antigua and Barbuda,Isabelborough,2020-03-25,Mustard - Seed,27.4874,5,33813,43.27921213734363,478466
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2021-10-29,Johnny Hill,California,San Diego,2021-10,4,100,Linda Olsen,Dominican Republic,Bensonview,2020-06-02,"Pork - Loin, Bone - In",69.6501,9,25965,48.719430001925666,593543
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2024-12-29,Nicholas Tucker,Florida,Miami,2024-12,5,101,Joanna Bender,Slovakia (Slovak Republic),West Priscilla,2021-04-17,"Soup - Campbells, Lentil",83.011,4,25965,48.719430001925666,788411
B-25902,7493,96,3,Electronics,Electronic Games,UPI,2020-08-11,Theresa Cline,Ohio,Cleveland,2020-08,6,102,Aimee Downs,Bosnia and Herzegovina,Chavezborough,2020-02-25,"Rosemary - Primerba, Paste",62.257,4,22479,1.2811957827305485,607254
B-26321,2062,848,6,Office Supplies,Markers,Credit Card,2024-03-04,Christine Wheeler,Florida,Tampa,2024-03,7,103,Darren Peck,Pitcairn Islands,Lake Ana,2021-08-24,Cream Of Tartar,72.7534,7,12372,41.1251212415131,666528
B-25612,7163,1536,1,Electronics,Phones,EMI,2023-10-17,Carlos Wells,California,San Diego,2023-10,8,104,Brett Mullen,Bulgaria,Kimport,2021-04-12,Tia Maria,98.2471,5,7163,21.44352924752199,698019
B-25605,4026,163,6,Electronics,Phones,COD,2023-07-28,Randall Bell,New York,New York City,2023-07,9,105,Sheryl Meyers,Cyprus,Robersonstad,2020-01-13,Ecolab - Mikroklene 4/4 L,68.8789,1,24156,4.048683556880278,558632
B-25810,1894,275,5,Furniture,Chairs,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,2021-11,10,106,Michelle Gallagher,Timor-Leste,Elaineberg,2021-11-08,Pickerel - Fillets,18.753,7,9470,14.519535374868003,847096
B-25810,7144,192,13,Electronics,Electronic Games,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,2021-11,11,107,Carl Schroeder,Guernsey,Shannonville,2021-10-20,Bread - French Baquette,7.4151,1,92872,2.6875699888017914,816562
B-25935,3482,1554,15,Electronics,Laptops,Debit Card,2020-09-09,Amanda Kim,Ohio,Columbus,2020-09,12,108,Jenna Dodson,Vietnam,East Andrea,2020-11-29,Pasta - Orecchiette,79.0038,1,52230,44.62952326249282,1110272
B-26245,4172,235,5,Office Supplies,Paper,EMI,2021-06-02,Megan Morgan,Ohio,Cleveland,2021-06,13,109,Tracey Mata,Togo,South Joannamouth,2021-12-02,Muffin - Zero Transfat,49.3791,1,20860,5.632790028763183,665478
B-26245,4172,235,5,Office Supplies,Paper,EMI,2022-08-22,Vincent Kramer,Florida,Orlando,2022-08,14,110,Kristine Cox,Sri Lanka,Jodyberg,2021-02-08,Black Currants,40.9417,9,20860,5.632790028763183,955451
B-26245,4172,235,5,Office Supplies,Paper,EMI,2024-04-16,Raymond Bean,Illinois,Springfield,2024-04,15,111,Faith Lutz,Singapore,Burchbury,2022-01-26,Scallops 60/80 Iqf,34.9061,11,20860,5.632790028763183,692902
B-25346,6265,155,8,Furniture,Sofas,COD,2022-08-23,Reginald Hebert,Ohio,Cincinnati,2022-08,16,112,Miranda Beasley,Oman,Desireeshire,2022-04-12,Browning Caramel Glace,81.7943,10,50120,2.4740622505985637,574043
B-25346,6265,155,8,Furniture,Sofas,COD,2021-03-12,Jeremy Vazquez,Ohio,Cleveland,2021-03,17,113,Caroline Foley,Western Sahara,West Adriennestad,2021-03-10,Ocean Spray - Kiwi Strawberry,10.5964,7,50120,2.4740622505985637,623009
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2024-06-26,Michael Stewart,Illinois,Peoria,2024-06,18,114,Greg Mata,Mozambique,Lake Leslie,2022-03-26,Veal - Osso Bucco,79.5638,8,20517,7.233026270897305,434849
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2023-12-08,Kevin Johnson,Florida,Tampa,2023-12,19,115,Clifford Jacobson,South Georgia and the South Sandwich Islands,Harmonview,2020-09-24,Ocean Spray - Ruby Red,45.0466,11,20517,7.233026270897305,625354
B-25471,1146,188,9,Furniture,Chairs,Debit Card,2024-11-27,Tara Hughes,Florida,Tampa,2024-11,20,116,Joanna Kirk,French Polynesia,Jamesshire,2021-09-24,Steam Pan - Half Size Deep,5.736,3,10314,16.404886561954623,701994
B-25398,9215,767,13,Electronics,Printers,COD,2022-01-10,Sandra Perkins,Florida,Tampa,2022-01,21,117,Maxwell Frye,Malta,East Carly,2022-01-12,Ketchup - Tomato,68.638,11,119795,8.32338578404775,777098
B-25398,9215,767,13,Electronics,Printers,COD,2021-11-01,Heather Bell,California,San Francisco,2021-11,22,118,Kiara Houston,Netherlands,South Alvin,2020-09-15,Garbag Bags - Black,65.967,9,119795,8.32338578404775,1024077
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2023-10-28,Nancy Boyd,Ohio,Cincinnati,2023-10,23,119,Colleen Howard,Paraguay,Brittanyview,2020-08-19,Soup Campbells - Italian Wedding,29.6372,11,7895,12.72957568081064,762430
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2025-03-01,Raymond Reyes,California,San Diego,2025-03,24,120,Janet Valenzuela,Lao People's Democratic Republic,Veronicamouth,2020-09-08,Water - Spring Water 500ml,2.7314,2,7895,12.72957568081064,570487
B-25999,2740,558,8,Office Supplies,Pens,UPI,2023-10-28,Nancy Boyd,Ohio,Cincinnati,2023-10,25,121,Shane Wilcox,Albania,Bryanville,2021-04-06,Muffin Batt - Blueberry Passion,6.0976,11,21920,20.364963503649637,735737
B-25999,2740,558,8,Office Supplies,Pens,UPI,2025-03-01,Raymond Reyes,California,San Diego,2025-03,26,122,Marcus Moody,Panama,Kaitlyntown,2022-05-24,Table Cloth 62x114 White,11.7845,4,21920,20.364963503649637,605743
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-08-01,Cassandra Jordan,Illinois,Peoria,2024-08,27,123,Dakota Poole,Belarus,Michealshire,2022-02-20,Oil - Shortening - All - Purpose,48.1487,4,85408,25.365305357811913,783816
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2023-06-07,Evelyn Harris,New York,Buffalo,2023-06,28,124,Frederick Harper,Switzerland,South Marissatown,2022-05-26,Macaroons - Two Bite Choc,18.2891,4,85408,25.365305357811913,789169
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-10-21,Shannon Maynard,Florida,Orlando,2024-10,29,125,Stefanie Fitzpatrick,Saint Vincent and the Grenadines,Acevedoville,2020-07-30,"Nut - Chestnuts, Whole",6.1417,9,85408,25.365305357811913,819868
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2021-01-04,Marie James,New York,Buffalo,2021-01,30,126,Kent Bradshaw,Tanzania,North Harold,2020-04-26,Crackers - Trio,14.1914,6,85408,25.365305357811913,969661
B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-04-19,Maria Carroll,Ohio,Cleveland,2022-04,31,127,Jack Tate,Zimbabwe,West Samuel,2021-09-15,Island Oasis - Mango Daiquiri,54.1413,8,6190,30.403877221324716,852617
B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-08-11,Jessica Sloan,Texas,Austin,2022-08,32,128,Tom Trujillo,Denmark,Cunninghamborough,2022-01-13,Coffee - Irish Cream,4.6797,2,6190,30.403877221324716,686741
B-25401,6017,2230,13,Electronics,Printers,Debit Card,2023-08-04,Scott Craig,Illinois,Peoria,2023-08,33,129,Gabriel Mejia,Liechtenstein,Port Annatown,2021-04-24,Chicken - Soup Base,67.2329,7,78221,37.0616586338707,697963
B-25707,4904,469,2,Office Supplies,Pens,Debit Card,2020-04-25,Kaitlin Brown,Texas,Dallas,2020-04,34,130,Kaitlyn Santana,United States of America,New Kaitlyn,2021-09-21,Beef Wellington,41.9808,2,9808,9.563621533442088,533284
B-25707,3080,737,6,Office Supplies,Binders,UPI,2020-04-25,Kaitlin Brown,Texas,Dallas,2020-04,35,131,Faith Moon,Bahamas,West Marthaburgh,2021-11-03,Anchovy Paste - 56 G Tube,40.8967,3,18480,23.92857142857143,625910
B-26225,1992,355,2,Electronics,Phones,COD,2024-12-14,William Beck,Florida,Tampa,2024-12,36,132,Tammie Haley,Belize,East Teresa,2022-01-04,Beer - Blue,11.6217,6,3984,17.82128514056225,645005
B-25662,5346,1246,17,Furniture,Sofas,EMI,2022-07-25,Eric Mason,Florida,Orlando,2022-07,37,133,Nicholas Sosa,Uruguay,South Hunter,2021-08-10,Beef - Top Sirloin - Aaa,2.9327,11,90882,23.30714552936775,734617
B-25662,5346,1246,17,Furniture,Sofas,EMI,2022-05-07,Lisa Lowe,Florida,Miami,2022-05,38,134,Jordan Gay,Solomon Islands,South Walter,2021-02-24,Wine - Toasted Head,39.8545,2,90882,23.30714552936775,716017
B-26752,8422,893,18,Electronics,Printers,Debit Card,2022-08-11,Roy Miller,California,San Francisco,2022-08,39,135,Bruce Esparza,Montenegro,Poolefurt,2021-10-22,Wiberg Super Cure,10.9641,10,151596,10.603182142009024,393631
B-26752,8422,893,18,Electronics,Printers,Debit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,2022-08,40,136,Sherry Garza,Poland,West John,2021-11-01,Vol Au Vents,24.3913,10,151596,10.603182142009024,634982
B-26752,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-11,Roy Miller,California,San Francisco,2022-08,41,137,Natalie Gentry,Dominican Republic,West Darius,2020-10-10,"Wine - White, Schroder And Schyl",84.0566,10,48840,23.701883701883702,956741
B-26752,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,2022-08,42,138,Bryan Dunn,Burkina Faso,North Jimstad,2021-09-08,"Rum - Coconut, Malibu",52.6367,7,48840,23.701883701883702,546129
B-25640,670,85,9,Office Supplies,Pens,EMI,2023-08-21,Claire Cole,Texas,Houston,2023-08,43,139,Wayne Simpson,Bolivia,East Rebekahborough,2020-12-13,Chicken - Wieners,21.423,1,6030,12.686567164179104,429888
B-25030,4057,1012,6,Electronics,Laptops,Credit Card,2022-09-12,Eric Nunez,California,San Diego,2022-09,44,140,Luis Greer,Bulgaria,North Drew,2022-05-15,"Oregano - Dry, Rubbed",68.1326,11,24342,24.944540300714813,509397
B-25504,8178,2462,10,Office Supplies,Pens,UPI,2023-08-20,David Bell,California,Los Angeles,2023-08,45,141,Rhonda Frost,Monaco,Lake Lindaburgh,2021-12-06,Tea - Herbal Sweet Dreams,10.964,1,81780,30.105160185864516,568974
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2020-12-27,Patrick Hensley MD,Ohio,Cincinnati,2020-12,46,142,Joanne Montes,Palau,Gwendolynview,2020-07-01,"Pork - Bacon, Double Smoked",24.7809,6,78768,19.264168190127968,658639
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2023-09-04,John Cox,Illinois,Peoria,2023-09,47,143,Geoffrey Guzman,Uzbekistan,Zimmermanland,2020-04-23,Watercress,42.6169,1,78768,19.264168190127968,790026
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2022-01-08,Michelle Sullivan,Illinois,Chicago,2022-01,48,144,Gloria Mccall,Ghana,North Kerriton,2022-03-11,"Placemat - Scallop, White",95.7865,5,78768,19.264168190127968,708937
B-25193,8974,4441,16,Electronics,Printers,EMI,2023-06-05,Angela Todd,New York,New York City,2023-06,49,145,Brady Cohen,United Arab Emirates,North Eileenville,2022-03-10,Wine - Chardonnay South,34.4139,9,143584,49.48740806775128,771322
B-25106,9090,3098,16,Electronics,Phones,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,2021-04,50,146,Latoya Mccann,Belarus,Port Sergiofort,2021-12-02,Bananas,75.2486,7,145440,34.08140814081408,783086
B-25106,9090,3098,16,Electronics,Phones,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,51,147,Gerald Hawkins,Canada,New Alberttown,2021-03-19,Cheese - Mozzarella,49.6197,5,145440,34.08140814081408,970445
B-25106,851,356,11,Electronics,Electronic Games,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,2021-04,52,148,Samuel Crawford,Algeria,South Jasmine,2021-03-27,Beer - Sleemans Cream Ale,28.5553,11,9361,41.8331374853114,509475
B-25106,851,356,11,Electronics,Electronic Games,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,53,149,Patricia Goodwin,Swaziland,Cowanfort,2021-03-08,Zucchini - Yellow,98.4644,10,9361,41.8331374853114,615314
B-26835,5427,728,3,Electronics,Phones,UPI,2023-03-09,Keith Smith,Florida,Miami,2023-03,54,150,Stacie Richard,Madagascar,New Deborah,2020-10-15,Langers - Ruby Red Grapfruit,40.6552,9,16281,13.414409434309931,471692
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,2022-07-28,Danielle Mitchell,Illinois,Peoria,2022-07,55,151,Robin West,Ecuador,Wallstown,2022-01-13,"Mushrooms - Black, Dried",93.5613,7,40425,33.91465677179963,746499
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,2021-06-17,Jesus Hernandez,California,Los Angeles,2021-06,56,152,Ralph Haas,Palestinian Territory,Lake Ellenchester,2020-05-25,"Lentils - Red, Dry",58.8128,7,40425,33.91465677179963,406738
B-26661,2386,999,3,Office Supplies,Pens,COD,2024-02-13,Jason Norman,Florida,Miami,2024-02,57,153,Phyllis Maldonado,Saint Barthelemy,Lake Whitney,2021-01-25,Arizona - Green Tea,70.2382,4,7158,41.869237217099744,356830
B-26317,2284,149,20,Office Supplies,Pens,Debit Card,2021-08-06,Laura Poole,New York,Rochester,2021-08,58,154,Danny Parrish,United Arab Emirates,East Jaredbury,2021-03-17,Ice Cream Bar - Drumstick,24.756,4,45680,6.523642732049037,620080
B-26839,6034,608,8,Electronics,Phones,EMI,2022-05-01,Sarah Wagner,Texas,Houston,2022-05,59,155,Kathy Hill,South Georgia and the South Sandwich Islands,Selenabury,2020-11-15,"Peas - Pigeon, Dry",63.5524,9,48272,10.076234670202187,651762
B-26839,8956,3359,13,Furniture,Bookcases,Credit Card,2022-05-01,Sarah Wagner,Texas,Houston,2022-05,60,156,Kelli Hardy,Sao Tome and Principe,Huangfort,2020-12-20,Sprouts - Alfalfa,71.2264,1,116428,37.50558284948638,629452
B-25735,7122,1982,7,Office Supplies,Markers,EMI,2024-03-11,Bryan Baird,Illinois,Peoria,2024-03,61,157,Lynn Pham,Portugal,East Pennyshire,2020-08-21,"Juice - Cranberry, 341 Ml",14.1082,11,49854,27.829261443414772,767733
B-25387,9775,4507,5,Office Supplies,Markers,UPI,2020-07-06,Amy Thompson,Ohio,Cincinnati,2020-07,62,158,Shelley Harris,Togo,Port Jasminborough,2020-12-10,Apricots Fresh,54.4643,4,48875,46.1074168797954,625369
B-25192,3309,177,13,Furniture,Bookcases,EMI,2020-12-17,Ashley Wright,Ohio,Cleveland,2020-12,63,159,Eddie Jimenez,Ethiopia,West Kristine,2022-03-24,Eggplant - Asian,92.1053,7,43017,5.349048050770626,932719
B-26844,4163,897,14,Electronics,Electronic Games,COD,2022-08-30,Michelle Lynch,Illinois,Springfield,2022-08,64,160,Chloe Hutchinson,Netherlands,South Julia,2022-05-15,Beef Ground Medium,54.6874,7,58282,21.54696132596685,655504
B-26844,4163,897,14,Electronics,Electronic Games,COD,2025-02-27,Ryan Hale,Ohio,Cleveland,2025-02,65,161,Eileen Lynch,Liberia,Helenborough,2021-01-02,Longos - Chicken Wings,64.6118,10,58282,21.54696132596685,868421
B-26844,4163,897,14,Electronics,Electronic Games,COD,2021-06-05,Marie Jefferson,Florida,Orlando,2021-06,66,162,Fernando Lambert,Lithuania,Lake Nancy,2021-04-23,Sauce - Demi Glace,2.7353,11,58282,21.54696132596685,846686
B-25236,5518,867,7,Furniture,Sofas,UPI,2022-12-22,Vanessa Smith,Texas,Houston,2022-12,67,163,Makayla Cannon,New Caledonia,Georgeport,2020-01-20,Tomatoes Tear Drop,11.7708,6,38626,15.712214570496558,727278
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-01-25,Ryan Foster,Ohio,Columbus,2025-01,68,164,Tom Alvarado,Kiribati,South Sophiaberg,2020-08-18,Loquat,7.3982,11,45396,8.009516256938937,625361
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-02-14,David Lara,California,San Diego,2025-02,69,165,Virginia Dudley,French Southern Territories,Hartbury,2021-01-31,Bread Crumbs - Japanese Style,0.0449,6,45396,8.009516256938937,499161
B-26765,762,92,11,Electronics,Printers,COD,2023-01-06,Jonathan Young,Illinois,Springfield,2023-01,70,166,Riley Good,Canada,Erikaville,2020-02-03,Tray - 16in Rnd Blk,23.2843,5,8382,12.073490813648293,724322
B-26817,3316,126,6,Electronics,Laptops,COD,2020-10-11,Debra Townsend,Ohio,Cincinnati,2020-10,71,167,Alexandria Buck,Iran,Nicolasfort,2021-02-20,Knife Plastic - White,78.8615,11,19896,3.799758745476477,743428
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2023-05-24,John Thomas,California,San Francisco,2023-05,72,168,Richard Roth,Morocco,New Jasmineshire,2020-02-23,Milk - 2%,70.7419,6,53946,47.147147147147145,525957
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-12,Bryan Anderson,California,Los Angeles,2024-03,73,169,Candice Keller,Zimbabwe,East Summerstad,2020-08-22,Water - Aquafina Vitamin,68.5996,10,53946,47.147147147147145,576791
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-17,Sarah Miller,New York,New York City,2024-03,74,170,Anita Benson,Russian Federation,Skinnerport,2020-02-09,Initation Crab Meat,20.6553,1,53946,47.147147147147145,759915
B-25681,3854,245,19,Electronics,Laptops,COD,2022-05-17,Robert Hill,Ohio,Columbus,2022-05,75,171,Regina Stein,Solomon Islands,Raystad,2022-01-15,Gloves - Goldtouch Disposable,21.6794,5,73226,6.357031655422937,1110605
B-25382,7019,2677,15,Office Supplies,Markers,UPI,2020-12-21,Joshua Rojas,Florida,Miami,2020-12,76,172,Debra Riddle,United States Virgin Islands,Colinhaven,2020-07-11,Sherry - Dry,16.0013,5,105285,38.13933608776179,650829
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2021-08-24,Angelica Lewis,New York,New York City,2021-08,77,173,Brittany Zuniga,Kyrgyz Republic,West Reginald,2021-07-24,Rosemary - Dry,44.544,8,83356,44.33993953644609,706807
